"split_id","group","participant","intersection","union","jaccard"
415,"A","participant04",4,28,0.142857142857143
415,"A","participant07",4,28,0.142857142857143
415,"A","participant11",4,28,0.142857142857143
415,"A","participant12",4,28,0.142857142857143
415,"A","participant16",4,28,0.142857142857143
415,"A","participant17",4,28,0.142857142857143
415,"A","participant18",4,28,0.142857142857143
415,"A","participant19",4,28,0.142857142857143
415,"A","participant20",4,28,0.142857142857143
415,"A","participant21",4,28,0.142857142857143
415,"A","participant22",4,28,0.142857142857143
415,"A","participant25",4,28,0.142857142857143
415,"A","participant26",4,28,0.142857142857143
415,"A","participant28",4,28,0.142857142857143
415,"A","participant29",4,28,0.142857142857143
415,"A","participant30",4,28,0.142857142857143
415,"B","participant01",4,28,0.142857142857143
415,"B","participant02",4,28,0.142857142857143
415,"B","participant03",4,28,0.142857142857143
415,"B","participant05",4,28,0.142857142857143
415,"B","participant06",4,28,0.142857142857143
415,"B","participant08",4,28,0.142857142857143
415,"B","participant09",4,28,0.142857142857143
415,"B","participant13",4,28,0.142857142857143
415,"B","participant14",4,28,0.142857142857143
415,"B","participant15",4,28,0.142857142857143
415,"B","participant16",4,28,0.142857142857143
415,"B","participant18",4,28,0.142857142857143
415,"B","participant20",4,28,0.142857142857143
415,"B","participant22",4,28,0.142857142857143
415,"B","participant24",4,28,0.142857142857143
415,"B","participant27",4,28,0.142857142857143
416,"A","participant01",4,28,0.142857142857143
416,"A","participant04",4,28,0.142857142857143
416,"A","participant09",4,28,0.142857142857143
416,"A","participant10",4,28,0.142857142857143
416,"A","participant11",4,28,0.142857142857143
416,"A","participant13",4,28,0.142857142857143
416,"A","participant14",4,28,0.142857142857143
416,"A","participant16",4,28,0.142857142857143
416,"A","participant18",4,28,0.142857142857143
416,"A","participant19",4,28,0.142857142857143
416,"A","participant20",4,28,0.142857142857143
416,"A","participant23",4,28,0.142857142857143
416,"A","participant26",4,28,0.142857142857143
416,"A","participant28",4,28,0.142857142857143
416,"A","participant30",4,28,0.142857142857143
416,"A","participant31",4,28,0.142857142857143
416,"B","participant01",4,28,0.142857142857143
416,"B","participant02",4,28,0.142857142857143
416,"B","participant03",4,28,0.142857142857143
416,"B","participant05",4,28,0.142857142857143
416,"B","participant06",4,28,0.142857142857143
416,"B","participant08",4,28,0.142857142857143
416,"B","participant11",4,28,0.142857142857143
416,"B","participant14",4,28,0.142857142857143
416,"B","participant15",4,28,0.142857142857143
416,"B","participant17",4,28,0.142857142857143
416,"B","participant21",4,28,0.142857142857143
416,"B","participant22",4,28,0.142857142857143
416,"B","participant23",4,28,0.142857142857143
416,"B","participant27",4,28,0.142857142857143
416,"B","participant29",4,28,0.142857142857143
416,"B","participant32",4,28,0.142857142857143
417,"A","participant01",4,28,0.142857142857143
417,"A","participant03",4,28,0.142857142857143
417,"A","participant05",4,28,0.142857142857143
417,"A","participant07",4,28,0.142857142857143
417,"A","participant08",4,28,0.142857142857143
417,"A","participant09",4,28,0.142857142857143
417,"A","participant14",4,28,0.142857142857143
417,"A","participant19",4,28,0.142857142857143
417,"A","participant21",4,28,0.142857142857143
417,"A","participant22",4,28,0.142857142857143
417,"A","participant24",4,28,0.142857142857143
417,"A","participant25",4,28,0.142857142857143
417,"A","participant28",4,28,0.142857142857143
417,"A","participant29",4,28,0.142857142857143
417,"A","participant30",4,28,0.142857142857143
417,"A","participant32",4,28,0.142857142857143
417,"B","participant02",4,28,0.142857142857143
417,"B","participant04",4,28,0.142857142857143
417,"B","participant06",4,28,0.142857142857143
417,"B","participant09",4,28,0.142857142857143
417,"B","participant10",4,28,0.142857142857143
417,"B","participant13",4,28,0.142857142857143
417,"B","participant16",4,28,0.142857142857143
417,"B","participant17",4,28,0.142857142857143
417,"B","participant18",4,28,0.142857142857143
417,"B","participant20",4,28,0.142857142857143
417,"B","participant22",4,28,0.142857142857143
417,"B","participant23",4,28,0.142857142857143
417,"B","participant27",4,28,0.142857142857143
417,"B","participant28",4,28,0.142857142857143
417,"B","participant31",4,28,0.142857142857143
417,"B","participant32",4,28,0.142857142857143
418,"A","participant02",4,28,0.142857142857143
418,"A","participant03",4,28,0.142857142857143
418,"A","participant04",4,28,0.142857142857143
418,"A","participant06",4,28,0.142857142857143
418,"A","participant09",4,28,0.142857142857143
418,"A","participant10",4,28,0.142857142857143
418,"A","participant13",4,28,0.142857142857143
418,"A","participant14",4,28,0.142857142857143
418,"A","participant15",4,28,0.142857142857143
418,"A","participant19",4,28,0.142857142857143
418,"A","participant20",4,28,0.142857142857143
418,"A","participant21",4,28,0.142857142857143
418,"A","participant22",4,28,0.142857142857143
418,"A","participant27",4,28,0.142857142857143
418,"A","participant28",4,28,0.142857142857143
418,"A","participant32",4,28,0.142857142857143
418,"B","participant03",4,28,0.142857142857143
418,"B","participant05",4,28,0.142857142857143
418,"B","participant07",4,28,0.142857142857143
418,"B","participant08",4,28,0.142857142857143
418,"B","participant12",4,28,0.142857142857143
418,"B","participant16",4,28,0.142857142857143
418,"B","participant17",4,28,0.142857142857143
418,"B","participant18",4,28,0.142857142857143
418,"B","participant20",4,28,0.142857142857143
418,"B","participant22",4,28,0.142857142857143
418,"B","participant23",4,28,0.142857142857143
418,"B","participant25",4,28,0.142857142857143
418,"B","participant26",4,28,0.142857142857143
418,"B","participant30",4,28,0.142857142857143
418,"B","participant31",4,28,0.142857142857143
418,"B","participant32",4,28,0.142857142857143
419,"A","participant03",4,28,0.142857142857143
419,"A","participant05",4,28,0.142857142857143
419,"A","participant06",4,28,0.142857142857143
419,"A","participant07",4,28,0.142857142857143
419,"A","participant08",4,28,0.142857142857143
419,"A","participant09",4,28,0.142857142857143
419,"A","participant11",4,28,0.142857142857143
419,"A","participant12",4,28,0.142857142857143
419,"A","participant13",4,28,0.142857142857143
419,"A","participant18",4,28,0.142857142857143
419,"A","participant20",4,28,0.142857142857143
419,"A","participant21",4,28,0.142857142857143
419,"A","participant24",4,28,0.142857142857143
419,"A","participant27",4,28,0.142857142857143
419,"A","participant28",4,28,0.142857142857143
419,"A","participant30",4,28,0.142857142857143
419,"B","participant02",4,28,0.142857142857143
419,"B","participant04",4,28,0.142857142857143
419,"B","participant06",4,28,0.142857142857143
419,"B","participant08",4,28,0.142857142857143
419,"B","participant10",4,28,0.142857142857143
419,"B","participant14",4,28,0.142857142857143
419,"B","participant15",4,28,0.142857142857143
419,"B","participant19",4,28,0.142857142857143
419,"B","participant23",4,28,0.142857142857143
419,"B","participant25",4,28,0.142857142857143
419,"B","participant26",4,28,0.142857142857143
419,"B","participant28",4,28,0.142857142857143
419,"B","participant29",4,28,0.142857142857143
419,"B","participant30",4,28,0.142857142857143
419,"B","participant31",4,28,0.142857142857143
419,"B","participant32",4,28,0.142857142857143
420,"A","participant01",4,28,0.142857142857143
420,"A","participant03",4,28,0.142857142857143
420,"A","participant09",4,28,0.142857142857143
420,"A","participant11",4,28,0.142857142857143
420,"A","participant14",4,28,0.142857142857143
420,"A","participant16",4,28,0.142857142857143
420,"A","participant20",4,28,0.142857142857143
420,"A","participant21",4,28,0.142857142857143
420,"A","participant23",4,28,0.142857142857143
420,"A","participant24",4,28,0.142857142857143
420,"A","participant25",4,28,0.142857142857143
420,"A","participant28",4,28,0.142857142857143
420,"A","participant29",4,28,0.142857142857143
420,"A","participant30",4,28,0.142857142857143
420,"A","participant31",4,28,0.142857142857143
420,"A","participant32",4,28,0.142857142857143
420,"B","participant02",4,28,0.142857142857143
420,"B","participant04",4,28,0.142857142857143
420,"B","participant05",4,28,0.142857142857143
420,"B","participant06",4,28,0.142857142857143
420,"B","participant07",4,28,0.142857142857143
420,"B","participant08",4,28,0.142857142857143
420,"B","participant10",4,28,0.142857142857143
420,"B","participant12",4,28,0.142857142857143
420,"B","participant13",4,28,0.142857142857143
420,"B","participant16",4,28,0.142857142857143
420,"B","participant18",4,28,0.142857142857143
420,"B","participant19",4,28,0.142857142857143
420,"B","participant25",4,28,0.142857142857143
420,"B","participant26",4,28,0.142857142857143
420,"B","participant29",4,28,0.142857142857143
420,"B","participant32",4,28,0.142857142857143
421,"A","participant02",4,28,0.142857142857143
421,"A","participant03",4,28,0.142857142857143
421,"A","participant04",4,28,0.142857142857143
421,"A","participant05",4,28,0.142857142857143
421,"A","participant06",4,28,0.142857142857143
421,"A","participant14",4,28,0.142857142857143
421,"A","participant15",4,28,0.142857142857143
421,"A","participant16",4,28,0.142857142857143
421,"A","participant17",4,28,0.142857142857143
421,"A","participant19",4,28,0.142857142857143
421,"A","participant20",4,28,0.142857142857143
421,"A","participant22",4,28,0.142857142857143
421,"A","participant23",4,28,0.142857142857143
421,"A","participant25",4,28,0.142857142857143
421,"A","participant27",4,28,0.142857142857143
421,"A","participant31",4,28,0.142857142857143
421,"B","participant01",4,28,0.142857142857143
421,"B","participant06",4,28,0.142857142857143
421,"B","participant07",4,28,0.142857142857143
421,"B","participant08",4,28,0.142857142857143
421,"B","participant10",4,28,0.142857142857143
421,"B","participant11",4,28,0.142857142857143
421,"B","participant12",4,28,0.142857142857143
421,"B","participant13",4,28,0.142857142857143
421,"B","participant14",4,28,0.142857142857143
421,"B","participant17",4,28,0.142857142857143
421,"B","participant21",4,28,0.142857142857143
421,"B","participant26",4,28,0.142857142857143
421,"B","participant28",4,28,0.142857142857143
421,"B","participant29",4,28,0.142857142857143
421,"B","participant31",4,28,0.142857142857143
421,"B","participant32",4,28,0.142857142857143
422,"A","participant03",4,28,0.142857142857143
422,"A","participant05",4,28,0.142857142857143
422,"A","participant06",4,28,0.142857142857143
422,"A","participant10",4,28,0.142857142857143
422,"A","participant12",4,28,0.142857142857143
422,"A","participant13",4,28,0.142857142857143
422,"A","participant15",4,28,0.142857142857143
422,"A","participant17",4,28,0.142857142857143
422,"A","participant18",4,28,0.142857142857143
422,"A","participant20",4,28,0.142857142857143
422,"A","participant21",4,28,0.142857142857143
422,"A","participant22",4,28,0.142857142857143
422,"A","participant23",4,28,0.142857142857143
422,"A","participant26",4,28,0.142857142857143
422,"A","participant28",4,28,0.142857142857143
422,"A","participant32",4,28,0.142857142857143
422,"B","participant01",4,28,0.142857142857143
422,"B","participant02",4,28,0.142857142857143
422,"B","participant03",4,28,0.142857142857143
422,"B","participant05",4,28,0.142857142857143
422,"B","participant06",4,28,0.142857142857143
422,"B","participant07",4,28,0.142857142857143
422,"B","participant08",4,28,0.142857142857143
422,"B","participant10",4,28,0.142857142857143
422,"B","participant11",4,28,0.142857142857143
422,"B","participant14",4,28,0.142857142857143
422,"B","participant16",4,28,0.142857142857143
422,"B","participant19",4,28,0.142857142857143
422,"B","participant25",4,28,0.142857142857143
422,"B","participant27",4,28,0.142857142857143
422,"B","participant29",4,28,0.142857142857143
422,"B","participant31",4,28,0.142857142857143
423,"A","participant02",4,28,0.142857142857143
423,"A","participant03",4,28,0.142857142857143
423,"A","participant04",4,28,0.142857142857143
423,"A","participant06",4,28,0.142857142857143
423,"A","participant07",4,28,0.142857142857143
423,"A","participant09",4,28,0.142857142857143
423,"A","participant10",4,28,0.142857142857143
423,"A","participant14",4,28,0.142857142857143
423,"A","participant15",4,28,0.142857142857143
423,"A","participant19",4,28,0.142857142857143
423,"A","participant20",4,28,0.142857142857143
423,"A","participant22",4,28,0.142857142857143
423,"A","participant26",4,28,0.142857142857143
423,"A","participant27",4,28,0.142857142857143
423,"A","participant29",4,28,0.142857142857143
423,"A","participant30",4,28,0.142857142857143
423,"B","participant01",4,28,0.142857142857143
423,"B","participant03",4,28,0.142857142857143
423,"B","participant06",4,28,0.142857142857143
423,"B","participant08",4,28,0.142857142857143
423,"B","participant10",4,28,0.142857142857143
423,"B","participant11",4,28,0.142857142857143
423,"B","participant12",4,28,0.142857142857143
423,"B","participant13",4,28,0.142857142857143
423,"B","participant14",4,28,0.142857142857143
423,"B","participant18",4,28,0.142857142857143
423,"B","participant21",4,28,0.142857142857143
423,"B","participant23",4,28,0.142857142857143
423,"B","participant25",4,28,0.142857142857143
423,"B","participant28",4,28,0.142857142857143
423,"B","participant31",4,28,0.142857142857143
423,"B","participant32",4,28,0.142857142857143
424,"A","participant01",4,28,0.142857142857143
424,"A","participant02",4,28,0.142857142857143
424,"A","participant03",4,28,0.142857142857143
424,"A","participant10",4,28,0.142857142857143
424,"A","participant13",4,28,0.142857142857143
424,"A","participant16",4,28,0.142857142857143
424,"A","participant17",4,28,0.142857142857143
424,"A","participant18",4,28,0.142857142857143
424,"A","participant23",4,28,0.142857142857143
424,"A","participant24",4,28,0.142857142857143
424,"A","participant25",4,28,0.142857142857143
424,"A","participant26",4,28,0.142857142857143
424,"A","participant27",4,28,0.142857142857143
424,"A","participant30",4,28,0.142857142857143
424,"A","participant31",4,28,0.142857142857143
424,"A","participant32",4,28,0.142857142857143
424,"B","participant05",4,28,0.142857142857143
424,"B","participant06",4,28,0.142857142857143
424,"B","participant08",4,28,0.142857142857143
424,"B","participant11",4,28,0.142857142857143
424,"B","participant12",4,28,0.142857142857143
424,"B","participant15",4,28,0.142857142857143
424,"B","participant17",4,28,0.142857142857143
424,"B","participant18",4,28,0.142857142857143
424,"B","participant19",4,28,0.142857142857143
424,"B","participant20",4,28,0.142857142857143
424,"B","participant21",4,28,0.142857142857143
424,"B","participant22",4,28,0.142857142857143
424,"B","participant23",4,28,0.142857142857143
424,"B","participant26",4,28,0.142857142857143
424,"B","participant28",4,28,0.142857142857143
424,"B","participant29",4,28,0.142857142857143
425,"A","participant02",4,28,0.142857142857143
425,"A","participant03",4,28,0.142857142857143
425,"A","participant06",4,28,0.142857142857143
425,"A","participant07",4,28,0.142857142857143
425,"A","participant08",4,28,0.142857142857143
425,"A","participant09",4,28,0.142857142857143
425,"A","participant12",4,28,0.142857142857143
425,"A","participant15",4,28,0.142857142857143
425,"A","participant16",4,28,0.142857142857143
425,"A","participant18",4,28,0.142857142857143
425,"A","participant19",4,28,0.142857142857143
425,"A","participant25",4,28,0.142857142857143
425,"A","participant27",4,28,0.142857142857143
425,"A","participant28",4,28,0.142857142857143
425,"A","participant30",4,28,0.142857142857143
425,"A","participant32",4,28,0.142857142857143
425,"B","participant01",4,28,0.142857142857143
425,"B","participant03",4,28,0.142857142857143
425,"B","participant04",4,28,0.142857142857143
425,"B","participant05",4,28,0.142857142857143
425,"B","participant07",4,28,0.142857142857143
425,"B","participant10",4,28,0.142857142857143
425,"B","participant12",4,28,0.142857142857143
425,"B","participant13",4,28,0.142857142857143
425,"B","participant14",4,28,0.142857142857143
425,"B","participant17",4,28,0.142857142857143
425,"B","participant20",4,28,0.142857142857143
425,"B","participant22",4,28,0.142857142857143
425,"B","participant24",4,28,0.142857142857143
425,"B","participant29",4,28,0.142857142857143
425,"B","participant30",4,28,0.142857142857143
425,"B","participant31",4,28,0.142857142857143
426,"A","participant03",4,28,0.142857142857143
426,"A","participant04",4,28,0.142857142857143
426,"A","participant06",4,28,0.142857142857143
426,"A","participant07",4,28,0.142857142857143
426,"A","participant09",4,28,0.142857142857143
426,"A","participant12",4,28,0.142857142857143
426,"A","participant13",4,28,0.142857142857143
426,"A","participant15",4,28,0.142857142857143
426,"A","participant16",4,28,0.142857142857143
426,"A","participant17",4,28,0.142857142857143
426,"A","participant18",4,28,0.142857142857143
426,"A","participant20",4,28,0.142857142857143
426,"A","participant21",4,28,0.142857142857143
426,"A","participant25",4,28,0.142857142857143
426,"A","participant26",4,28,0.142857142857143
426,"A","participant32",4,28,0.142857142857143
426,"B","participant01",4,28,0.142857142857143
426,"B","participant02",4,28,0.142857142857143
426,"B","participant05",4,28,0.142857142857143
426,"B","participant06",4,28,0.142857142857143
426,"B","participant08",4,28,0.142857142857143
426,"B","participant11",4,28,0.142857142857143
426,"B","participant13",4,28,0.142857142857143
426,"B","participant15",4,28,0.142857142857143
426,"B","participant19",4,28,0.142857142857143
426,"B","participant20",4,28,0.142857142857143
426,"B","participant22",4,28,0.142857142857143
426,"B","participant23",4,28,0.142857142857143
426,"B","participant27",4,28,0.142857142857143
426,"B","participant28",4,28,0.142857142857143
426,"B","participant29",4,28,0.142857142857143
426,"B","participant31",4,28,0.142857142857143
427,"A","participant01",4,28,0.142857142857143
427,"A","participant03",4,28,0.142857142857143
427,"A","participant04",4,28,0.142857142857143
427,"A","participant08",4,28,0.142857142857143
427,"A","participant10",4,28,0.142857142857143
427,"A","participant11",4,28,0.142857142857143
427,"A","participant12",4,28,0.142857142857143
427,"A","participant14",4,28,0.142857142857143
427,"A","participant15",4,28,0.142857142857143
427,"A","participant20",4,28,0.142857142857143
427,"A","participant21",4,28,0.142857142857143
427,"A","participant22",4,28,0.142857142857143
427,"A","participant24",4,28,0.142857142857143
427,"A","participant26",4,28,0.142857142857143
427,"A","participant27",4,28,0.142857142857143
427,"A","participant28",4,28,0.142857142857143
427,"B","participant01",4,28,0.142857142857143
427,"B","participant02",4,28,0.142857142857143
427,"B","participant04",4,28,0.142857142857143
427,"B","participant05",4,28,0.142857142857143
427,"B","participant06",4,28,0.142857142857143
427,"B","participant07",4,28,0.142857142857143
427,"B","participant09",4,28,0.142857142857143
427,"B","participant12",4,28,0.142857142857143
427,"B","participant13",4,28,0.142857142857143
427,"B","participant16",4,28,0.142857142857143
427,"B","participant17",4,28,0.142857142857143
427,"B","participant19",4,28,0.142857142857143
427,"B","participant22",4,28,0.142857142857143
427,"B","participant23",4,28,0.142857142857143
427,"B","participant29",4,28,0.142857142857143
427,"B","participant30",4,28,0.142857142857143
428,"A","participant02",4,28,0.142857142857143
428,"A","participant03",4,28,0.142857142857143
428,"A","participant04",4,28,0.142857142857143
428,"A","participant06",4,28,0.142857142857143
428,"A","participant07",4,28,0.142857142857143
428,"A","participant10",4,28,0.142857142857143
428,"A","participant12",4,28,0.142857142857143
428,"A","participant13",4,28,0.142857142857143
428,"A","participant17",4,28,0.142857142857143
428,"A","participant18",4,28,0.142857142857143
428,"A","participant20",4,28,0.142857142857143
428,"A","participant22",4,28,0.142857142857143
428,"A","participant23",4,28,0.142857142857143
428,"A","participant27",4,28,0.142857142857143
428,"A","participant29",4,28,0.142857142857143
428,"A","participant30",4,28,0.142857142857143
428,"B","participant01",4,28,0.142857142857143
428,"B","participant02",4,28,0.142857142857143
428,"B","participant03",4,28,0.142857142857143
428,"B","participant05",4,28,0.142857142857143
428,"B","participant08",4,28,0.142857142857143
428,"B","participant11",4,28,0.142857142857143
428,"B","participant13",4,28,0.142857142857143
428,"B","participant14",4,28,0.142857142857143
428,"B","participant16",4,28,0.142857142857143
428,"B","participant18",4,28,0.142857142857143
428,"B","participant19",4,28,0.142857142857143
428,"B","participant21",4,28,0.142857142857143
428,"B","participant24",4,28,0.142857142857143
428,"B","participant26",4,28,0.142857142857143
428,"B","participant28",4,28,0.142857142857143
428,"B","participant31",4,28,0.142857142857143
429,"A","participant01",4,28,0.142857142857143
429,"A","participant04",4,28,0.142857142857143
429,"A","participant08",4,28,0.142857142857143
429,"A","participant10",4,28,0.142857142857143
429,"A","participant12",4,28,0.142857142857143
429,"A","participant14",4,28,0.142857142857143
429,"A","participant16",4,28,0.142857142857143
429,"A","participant19",4,28,0.142857142857143
429,"A","participant20",4,28,0.142857142857143
429,"A","participant22",4,28,0.142857142857143
429,"A","participant23",4,28,0.142857142857143
429,"A","participant24",4,28,0.142857142857143
429,"A","participant27",4,28,0.142857142857143
429,"A","participant29",4,28,0.142857142857143
429,"A","participant30",4,28,0.142857142857143
429,"A","participant31",4,28,0.142857142857143
429,"B","participant01",4,28,0.142857142857143
429,"B","participant02",4,28,0.142857142857143
429,"B","participant06",4,28,0.142857142857143
429,"B","participant07",4,28,0.142857142857143
429,"B","participant08",4,28,0.142857142857143
429,"B","participant09",4,28,0.142857142857143
429,"B","participant11",4,28,0.142857142857143
429,"B","participant13",4,28,0.142857142857143
429,"B","participant17",4,28,0.142857142857143
429,"B","participant19",4,28,0.142857142857143
429,"B","participant21",4,28,0.142857142857143
429,"B","participant25",4,28,0.142857142857143
429,"B","participant26",4,28,0.142857142857143
429,"B","participant28",4,28,0.142857142857143
429,"B","participant30",4,28,0.142857142857143
429,"B","participant32",4,28,0.142857142857143
430,"A","participant01",4,28,0.142857142857143
430,"A","participant02",4,28,0.142857142857143
430,"A","participant03",4,28,0.142857142857143
430,"A","participant04",4,28,0.142857142857143
430,"A","participant05",4,28,0.142857142857143
430,"A","participant07",4,28,0.142857142857143
430,"A","participant09",4,28,0.142857142857143
430,"A","participant10",4,28,0.142857142857143
430,"A","participant11",4,28,0.142857142857143
430,"A","participant13",4,28,0.142857142857143
430,"A","participant15",4,28,0.142857142857143
430,"A","participant16",4,28,0.142857142857143
430,"A","participant24",4,28,0.142857142857143
430,"A","participant29",4,28,0.142857142857143
430,"A","participant30",4,28,0.142857142857143
430,"A","participant32",4,28,0.142857142857143
430,"B","participant05",4,28,0.142857142857143
430,"B","participant08",4,28,0.142857142857143
430,"B","participant11",4,28,0.142857142857143
430,"B","participant12",4,28,0.142857142857143
430,"B","participant14",4,28,0.142857142857143
430,"B","participant15",4,28,0.142857142857143
430,"B","participant17",4,28,0.142857142857143
430,"B","participant18",4,28,0.142857142857143
430,"B","participant20",4,28,0.142857142857143
430,"B","participant22",4,28,0.142857142857143
430,"B","participant23",4,28,0.142857142857143
430,"B","participant26",4,28,0.142857142857143
430,"B","participant27",4,28,0.142857142857143
430,"B","participant28",4,28,0.142857142857143
430,"B","participant31",4,28,0.142857142857143
430,"B","participant32",4,28,0.142857142857143
431,"A","participant02",4,28,0.142857142857143
431,"A","participant03",4,28,0.142857142857143
431,"A","participant04",4,28,0.142857142857143
431,"A","participant05",4,28,0.142857142857143
431,"A","participant09",4,28,0.142857142857143
431,"A","participant11",4,28,0.142857142857143
431,"A","participant12",4,28,0.142857142857143
431,"A","participant14",4,28,0.142857142857143
431,"A","participant16",4,28,0.142857142857143
431,"A","participant17",4,28,0.142857142857143
431,"A","participant19",4,28,0.142857142857143
431,"A","participant20",4,28,0.142857142857143
431,"A","participant25",4,28,0.142857142857143
431,"A","participant27",4,28,0.142857142857143
431,"A","participant30",4,28,0.142857142857143
431,"A","participant31",4,28,0.142857142857143
431,"B","participant01",4,28,0.142857142857143
431,"B","participant03",4,28,0.142857142857143
431,"B","participant06",4,28,0.142857142857143
431,"B","participant07",4,28,0.142857142857143
431,"B","participant08",4,28,0.142857142857143
431,"B","participant10",4,28,0.142857142857143
431,"B","participant13",4,28,0.142857142857143
431,"B","participant14",4,28,0.142857142857143
431,"B","participant15",4,28,0.142857142857143
431,"B","participant17",4,28,0.142857142857143
431,"B","participant18",4,28,0.142857142857143
431,"B","participant20",4,28,0.142857142857143
431,"B","participant21",4,28,0.142857142857143
431,"B","participant24",4,28,0.142857142857143
431,"B","participant29",4,28,0.142857142857143
431,"B","participant32",4,28,0.142857142857143
432,"A","participant04",4,28,0.142857142857143
432,"A","participant06",4,28,0.142857142857143
432,"A","participant07",4,28,0.142857142857143
432,"A","participant11",4,28,0.142857142857143
432,"A","participant12",4,28,0.142857142857143
432,"A","participant15",4,28,0.142857142857143
432,"A","participant16",4,28,0.142857142857143
432,"A","participant18",4,28,0.142857142857143
432,"A","participant22",4,28,0.142857142857143
432,"A","participant23",4,28,0.142857142857143
432,"A","participant25",4,28,0.142857142857143
432,"A","participant26",4,28,0.142857142857143
432,"A","participant27",4,28,0.142857142857143
432,"A","participant30",4,28,0.142857142857143
432,"A","participant31",4,28,0.142857142857143
432,"A","participant32",4,28,0.142857142857143
432,"B","participant01",4,28,0.142857142857143
432,"B","participant03",4,28,0.142857142857143
432,"B","participant04",4,28,0.142857142857143
432,"B","participant05",4,28,0.142857142857143
432,"B","participant08",4,28,0.142857142857143
432,"B","participant09",4,28,0.142857142857143
432,"B","participant10",4,28,0.142857142857143
432,"B","participant14",4,28,0.142857142857143
432,"B","participant18",4,28,0.142857142857143
432,"B","participant19",4,28,0.142857142857143
432,"B","participant20",4,28,0.142857142857143
432,"B","participant21",4,28,0.142857142857143
432,"B","participant23",4,28,0.142857142857143
432,"B","participant24",4,28,0.142857142857143
432,"B","participant26",4,28,0.142857142857143
432,"B","participant28",4,28,0.142857142857143
433,"A","participant01",4,28,0.142857142857143
433,"A","participant02",4,28,0.142857142857143
433,"A","participant03",4,28,0.142857142857143
433,"A","participant05",4,28,0.142857142857143
433,"A","participant06",4,28,0.142857142857143
433,"A","participant09",4,28,0.142857142857143
433,"A","participant14",4,28,0.142857142857143
433,"A","participant16",4,28,0.142857142857143
433,"A","participant18",4,28,0.142857142857143
433,"A","participant20",4,28,0.142857142857143
433,"A","participant21",4,28,0.142857142857143
433,"A","participant23",4,28,0.142857142857143
433,"A","participant27",4,28,0.142857142857143
433,"A","participant29",4,28,0.142857142857143
433,"A","participant31",4,28,0.142857142857143
433,"A","participant32",4,28,0.142857142857143
433,"B","participant02",4,28,0.142857142857143
433,"B","participant07",4,28,0.142857142857143
433,"B","participant08",4,28,0.142857142857143
433,"B","participant09",4,28,0.142857142857143
433,"B","participant10",4,28,0.142857142857143
433,"B","participant13",4,28,0.142857142857143
433,"B","participant17",4,28,0.142857142857143
433,"B","participant19",4,28,0.142857142857143
433,"B","participant22",4,28,0.142857142857143
433,"B","participant23",4,28,0.142857142857143
433,"B","participant24",4,28,0.142857142857143
433,"B","participant25",4,28,0.142857142857143
433,"B","participant26",4,28,0.142857142857143
433,"B","participant27",4,28,0.142857142857143
433,"B","participant28",4,28,0.142857142857143
433,"B","participant30",4,28,0.142857142857143
434,"A","participant01",4,28,0.142857142857143
434,"A","participant02",4,28,0.142857142857143
434,"A","participant04",4,28,0.142857142857143
434,"A","participant07",4,28,0.142857142857143
434,"A","participant09",4,28,0.142857142857143
434,"A","participant13",4,28,0.142857142857143
434,"A","participant17",4,28,0.142857142857143
434,"A","participant18",4,28,0.142857142857143
434,"A","participant19",4,28,0.142857142857143
434,"A","participant21",4,28,0.142857142857143
434,"A","participant25",4,28,0.142857142857143
434,"A","participant26",4,28,0.142857142857143
434,"A","participant27",4,28,0.142857142857143
434,"A","participant29",4,28,0.142857142857143
434,"A","participant30",4,28,0.142857142857143
434,"A","participant31",4,28,0.142857142857143
434,"B","participant01",4,28,0.142857142857143
434,"B","participant03",4,28,0.142857142857143
434,"B","participant05",4,28,0.142857142857143
434,"B","participant08",4,28,0.142857142857143
434,"B","participant11",4,28,0.142857142857143
434,"B","participant13",4,28,0.142857142857143
434,"B","participant15",4,28,0.142857142857143
434,"B","participant16",4,28,0.142857142857143
434,"B","participant20",4,28,0.142857142857143
434,"B","participant21",4,28,0.142857142857143
434,"B","participant22",4,28,0.142857142857143
434,"B","participant23",4,28,0.142857142857143
434,"B","participant24",4,28,0.142857142857143
434,"B","participant27",4,28,0.142857142857143
434,"B","participant28",4,28,0.142857142857143
434,"B","participant32",4,28,0.142857142857143
435,"A","participant04",4,28,0.142857142857143
435,"A","participant07",4,28,0.142857142857143
435,"A","participant08",4,28,0.142857142857143
435,"A","participant11",4,28,0.142857142857143
435,"A","participant12",4,28,0.142857142857143
435,"A","participant13",4,28,0.142857142857143
435,"A","participant15",4,28,0.142857142857143
435,"A","participant17",4,28,0.142857142857143
435,"A","participant18",4,28,0.142857142857143
435,"A","participant19",4,28,0.142857142857143
435,"A","participant20",4,28,0.142857142857143
435,"A","participant24",4,28,0.142857142857143
435,"A","participant25",4,28,0.142857142857143
435,"A","participant26",4,28,0.142857142857143
435,"A","participant28",4,28,0.142857142857143
435,"A","participant29",4,28,0.142857142857143
435,"B","participant01",4,28,0.142857142857143
435,"B","participant03",4,28,0.142857142857143
435,"B","participant05",4,28,0.142857142857143
435,"B","participant09",4,28,0.142857142857143
435,"B","participant10",4,28,0.142857142857143
435,"B","participant14",4,28,0.142857142857143
435,"B","participant16",4,28,0.142857142857143
435,"B","participant17",4,28,0.142857142857143
435,"B","participant19",4,28,0.142857142857143
