"split_id","group","participant","intersection","union","jaccard"
655,"B","participant02",0,32,0
655,"B","participant04",0,32,0
655,"B","participant05",0,32,0
655,"B","participant08",0,32,0
655,"B","participant11",0,32,0
655,"B","participant15",0,32,0
655,"B","participant19",0,32,0
655,"B","participant21",0,32,0
655,"B","participant23",0,32,0
655,"B","participant24",0,32,0
655,"B","participant26",0,32,0
655,"B","participant27",0,32,0
655,"B","participant29",0,32,0
655,"B","participant30",0,32,0
655,"B","participant32",0,32,0
656,"A","participant02",0,32,0
656,"A","participant03",0,32,0
656,"A","participant04",0,32,0
656,"A","participant05",0,32,0
656,"A","participant08",0,32,0
656,"A","participant09",0,32,0
656,"A","participant12",0,32,0
656,"A","participant13",0,32,0
656,"A","participant16",0,32,0
656,"A","participant19",0,32,0
656,"A","participant23",0,32,0
656,"A","participant24",0,32,0
656,"A","participant26",0,32,0
656,"A","participant27",0,32,0
656,"A","participant29",0,32,0
656,"A","participant32",0,32,0
656,"B","participant01",0,32,0
656,"B","participant06",0,32,0
656,"B","participant07",0,32,0
656,"B","participant10",0,32,0
656,"B","participant11",0,32,0
656,"B","participant14",0,32,0
656,"B","participant15",0,32,0
656,"B","participant17",0,32,0
656,"B","participant18",0,32,0
656,"B","participant20",0,32,0
656,"B","participant21",0,32,0
656,"B","participant22",0,32,0
656,"B","participant25",0,32,0
656,"B","participant28",0,32,0
656,"B","participant30",0,32,0
656,"B","participant31",0,32,0
657,"A","participant01",0,32,0
657,"A","participant02",0,32,0
657,"A","participant04",0,32,0
657,"A","participant05",0,32,0
657,"A","participant06",0,32,0
657,"A","participant07",0,32,0
657,"A","participant12",0,32,0
657,"A","participant15",0,32,0
657,"A","participant19",0,32,0
657,"A","participant20",0,32,0
657,"A","participant21",0,32,0
657,"A","participant22",0,32,0
657,"A","participant23",0,32,0
657,"A","participant25",0,32,0
657,"A","participant26",0,32,0
657,"A","participant31",0,32,0
657,"B","participant03",0,32,0
657,"B","participant08",0,32,0
657,"B","participant09",0,32,0
657,"B","participant10",0,32,0
657,"B","participant11",0,32,0
657,"B","participant13",0,32,0
657,"B","participant14",0,32,0
657,"B","participant16",0,32,0
657,"B","participant17",0,32,0
657,"B","participant18",0,32,0
657,"B","participant24",0,32,0
657,"B","participant27",0,32,0
657,"B","participant28",0,32,0
657,"B","participant29",0,32,0
657,"B","participant30",0,32,0
657,"B","participant32",0,32,0
658,"A","participant01",0,32,0
658,"A","participant02",0,32,0
658,"A","participant04",0,32,0
658,"A","participant06",0,32,0
658,"A","participant07",0,32,0
658,"A","participant09",0,32,0
658,"A","participant13",0,32,0
658,"A","participant15",0,32,0
658,"A","participant17",0,32,0
658,"A","participant18",0,32,0
658,"A","participant19",0,32,0
658,"A","participant25",0,32,0
658,"A","participant27",0,32,0
658,"A","participant28",0,32,0
658,"A","participant30",0,32,0
658,"A","participant32",0,32,0
658,"B","participant03",0,32,0
658,"B","participant05",0,32,0
658,"B","participant08",0,32,0
658,"B","participant10",0,32,0
658,"B","participant11",0,32,0
658,"B","participant12",0,32,0
658,"B","participant14",0,32,0
658,"B","participant16",0,32,0
658,"B","participant20",0,32,0
658,"B","participant21",0,32,0
658,"B","participant22",0,32,0
658,"B","participant23",0,32,0
658,"B","participant24",0,32,0
658,"B","participant26",0,32,0
658,"B","participant29",0,32,0
658,"B","participant31",0,32,0
659,"A","participant06",0,32,0
659,"A","participant07",0,32,0
659,"A","participant08",0,32,0
659,"A","participant09",0,32,0
659,"A","participant10",0,32,0
659,"A","participant14",0,32,0
659,"A","participant15",0,32,0
659,"A","participant17",0,32,0
659,"A","participant19",0,32,0
659,"A","participant21",0,32,0
659,"A","participant22",0,32,0
659,"A","participant23",0,32,0
659,"A","participant24",0,32,0
659,"A","participant26",0,32,0
659,"A","participant30",0,32,0
659,"A","participant31",0,32,0
659,"B","participant01",0,32,0
659,"B","participant02",0,32,0
659,"B","participant03",0,32,0
659,"B","participant04",0,32,0
659,"B","participant05",0,32,0
659,"B","participant11",0,32,0
659,"B","participant12",0,32,0
659,"B","participant13",0,32,0
659,"B","participant16",0,32,0
659,"B","participant18",0,32,0
659,"B","participant20",0,32,0
659,"B","participant25",0,32,0
659,"B","participant27",0,32,0
659,"B","participant28",0,32,0
659,"B","participant29",0,32,0
659,"B","participant32",0,32,0
660,"A","participant01",0,32,0
660,"A","participant03",0,32,0
660,"A","participant06",0,32,0
660,"A","participant09",0,32,0
660,"A","participant12",0,32,0
660,"A","participant13",0,32,0
660,"A","participant14",0,32,0
660,"A","participant15",0,32,0
660,"A","participant17",0,32,0
660,"A","participant18",0,32,0
660,"A","participant20",0,32,0
660,"A","participant21",0,32,0
660,"A","participant26",0,32,0
660,"A","participant30",0,32,0
660,"A","participant31",0,32,0
660,"A","participant32",0,32,0
660,"B","participant02",0,32,0
660,"B","participant04",0,32,0
660,"B","participant05",0,32,0
660,"B","participant07",0,32,0
660,"B","participant08",0,32,0
660,"B","participant10",0,32,0
660,"B","participant11",0,32,0
660,"B","participant16",0,32,0
660,"B","participant19",0,32,0
660,"B","participant22",0,32,0
660,"B","participant23",0,32,0
660,"B","participant24",0,32,0
660,"B","participant25",0,32,0
660,"B","participant27",0,32,0
660,"B","participant28",0,32,0
660,"B","participant29",0,32,0
661,"A","participant04",0,32,0
661,"A","participant05",0,32,0
661,"A","participant06",0,32,0
661,"A","participant07",0,32,0
661,"A","participant10",0,32,0
661,"A","participant12",0,32,0
661,"A","participant14",0,32,0
661,"A","participant15",0,32,0
661,"A","participant16",0,32,0
661,"A","participant17",0,32,0
661,"A","participant18",0,32,0
661,"A","participant20",0,32,0
661,"A","participant23",0,32,0
661,"A","participant24",0,32,0
661,"A","participant31",0,32,0
661,"A","participant32",0,32,0
661,"B","participant01",0,32,0
661,"B","participant02",0,32,0
661,"B","participant03",0,32,0
661,"B","participant08",0,32,0
661,"B","participant09",0,32,0
661,"B","participant11",0,32,0
661,"B","participant13",0,32,0
661,"B","participant19",0,32,0
661,"B","participant21",0,32,0
661,"B","participant22",0,32,0
661,"B","participant25",0,32,0
661,"B","participant26",0,32,0
661,"B","participant27",0,32,0
661,"B","participant28",0,32,0
661,"B","participant29",0,32,0
661,"B","participant30",0,32,0
662,"A","participant01",0,32,0
662,"A","participant03",0,32,0
662,"A","participant05",0,32,0
662,"A","participant08",0,32,0
662,"A","participant10",0,32,0
662,"A","participant12",0,32,0
662,"A","participant13",0,32,0
662,"A","participant14",0,32,0
662,"A","participant16",0,32,0
662,"A","participant18",0,32,0
662,"A","participant21",0,32,0
662,"A","participant25",0,32,0
662,"A","participant26",0,32,0
662,"A","participant27",0,32,0
662,"A","participant29",0,32,0
662,"A","participant31",0,32,0
662,"B","participant02",0,32,0
662,"B","participant04",0,32,0
662,"B","participant06",0,32,0
662,"B","participant07",0,32,0
662,"B","participant09",0,32,0
662,"B","participant11",0,32,0
662,"B","participant15",0,32,0
662,"B","participant17",0,32,0
662,"B","participant19",0,32,0
662,"B","participant20",0,32,0
662,"B","participant22",0,32,0
662,"B","participant23",0,32,0
662,"B","participant24",0,32,0
662,"B","participant28",0,32,0
662,"B","participant30",0,32,0
662,"B","participant32",0,32,0
663,"A","participant01",0,32,0
663,"A","participant03",0,32,0
663,"A","participant04",0,32,0
663,"A","participant06",0,32,0
663,"A","participant09",0,32,0
663,"A","participant12",0,32,0
663,"A","participant14",0,32,0
663,"A","participant15",0,32,0
663,"A","participant19",0,32,0
663,"A","participant22",0,32,0
663,"A","participant24",0,32,0
663,"A","participant25",0,32,0
663,"A","participant26",0,32,0
663,"A","participant27",0,32,0
663,"A","participant30",0,32,0
663,"A","participant31",0,32,0
663,"B","participant02",0,32,0
663,"B","participant05",0,32,0
663,"B","participant07",0,32,0
663,"B","participant08",0,32,0
663,"B","participant10",0,32,0
663,"B","participant11",0,32,0
663,"B","participant13",0,32,0
663,"B","participant16",0,32,0
663,"B","participant17",0,32,0
663,"B","participant18",0,32,0
663,"B","participant20",0,32,0
663,"B","participant21",0,32,0
663,"B","participant23",0,32,0
663,"B","participant28",0,32,0
663,"B","participant29",0,32,0
663,"B","participant32",0,32,0
664,"A","participant01",0,32,0
664,"A","participant02",0,32,0
664,"A","participant04",0,32,0
664,"A","participant07",0,32,0
664,"A","participant08",0,32,0
664,"A","participant09",0,32,0
664,"A","participant10",0,32,0
664,"A","participant12",0,32,0
664,"A","participant13",0,32,0
664,"A","participant15",0,32,0
664,"A","participant17",0,32,0
664,"A","participant18",0,32,0
664,"A","participant21",0,32,0
664,"A","participant25",0,32,0
664,"A","participant26",0,32,0
664,"A","participant28",0,32,0
664,"B","participant03",0,32,0
664,"B","participant05",0,32,0
664,"B","participant06",0,32,0
664,"B","participant11",0,32,0
664,"B","participant14",0,32,0
664,"B","participant16",0,32,0
664,"B","participant19",0,32,0
664,"B","participant20",0,32,0
664,"B","participant22",0,32,0
664,"B","participant23",0,32,0
664,"B","participant24",0,32,0
664,"B","participant27",0,32,0
664,"B","participant29",0,32,0
664,"B","participant30",0,32,0
664,"B","participant31",0,32,0
664,"B","participant32",0,32,0
665,"A","participant04",0,32,0
665,"A","participant05",0,32,0
665,"A","participant09",0,32,0
665,"A","participant11",0,32,0
665,"A","participant12",0,32,0
665,"A","participant13",0,32,0
665,"A","participant14",0,32,0
665,"A","participant15",0,32,0
665,"A","participant17",0,32,0
665,"A","participant20",0,32,0
665,"A","participant22",0,32,0
665,"A","participant26",0,32,0
665,"A","participant29",0,32,0
665,"A","participant30",0,32,0
665,"A","participant31",0,32,0
665,"A","participant32",0,32,0
665,"B","participant01",0,32,0
665,"B","participant02",0,32,0
665,"B","participant03",0,32,0
665,"B","participant06",0,32,0
665,"B","participant07",0,32,0
665,"B","participant08",0,32,0
665,"B","participant10",0,32,0
665,"B","participant16",0,32,0
665,"B","participant18",0,32,0
665,"B","participant19",0,32,0
665,"B","participant21",0,32,0
665,"B","participant23",0,32,0
665,"B","participant24",0,32,0
665,"B","participant25",0,32,0
665,"B","participant27",0,32,0
665,"B","participant28",0,32,0
666,"A","participant02",0,32,0
666,"A","participant03",0,32,0
666,"A","participant09",0,32,0
666,"A","participant10",0,32,0
666,"A","participant11",0,32,0
666,"A","participant12",0,32,0
666,"A","participant13",0,32,0
666,"A","participant14",0,32,0
666,"A","participant18",0,32,0
666,"A","participant21",0,32,0
666,"A","participant22",0,32,0
666,"A","participant23",0,32,0
666,"A","participant25",0,32,0
666,"A","participant26",0,32,0
666,"A","participant31",0,32,0
666,"A","participant32",0,32,0
666,"B","participant01",0,32,0
666,"B","participant04",0,32,0
666,"B","participant05",0,32,0
666,"B","participant06",0,32,0
666,"B","participant07",0,32,0
666,"B","participant08",0,32,0
666,"B","participant15",0,32,0
666,"B","participant16",0,32,0
666,"B","participant17",0,32,0
666,"B","participant19",0,32,0
666,"B","participant20",0,32,0
666,"B","participant24",0,32,0
666,"B","participant27",0,32,0
666,"B","participant28",0,32,0
666,"B","participant29",0,32,0
666,"B","participant30",0,32,0
667,"A","participant02",0,32,0
667,"A","participant05",0,32,0
667,"A","participant06",0,32,0
667,"A","participant09",0,32,0
667,"A","participant12",0,32,0
667,"A","participant14",0,32,0
667,"A","participant16",0,32,0
667,"A","participant18",0,32,0
667,"A","participant20",0,32,0
667,"A","participant22",0,32,0
667,"A","participant26",0,32,0
667,"A","participant27",0,32,0
667,"A","participant28",0,32,0
667,"A","participant29",0,32,0
667,"A","participant30",0,32,0
667,"A","participant31",0,32,0
667,"B","participant01",0,32,0
667,"B","participant03",0,32,0
667,"B","participant04",0,32,0
667,"B","participant07",0,32,0
667,"B","participant08",0,32,0
667,"B","participant10",0,32,0
667,"B","participant11",0,32,0
667,"B","participant13",0,32,0
667,"B","participant15",0,32,0
667,"B","participant17",0,32,0
667,"B","participant19",0,32,0
667,"B","participant21",0,32,0
667,"B","participant23",0,32,0
667,"B","participant24",0,32,0
667,"B","participant25",0,32,0
667,"B","participant32",0,32,0
668,"A","participant01",0,32,0
668,"A","participant02",0,32,0
668,"A","participant06",0,32,0
668,"A","participant08",0,32,0
668,"A","participant09",0,32,0
668,"A","participant12",0,32,0
668,"A","participant13",0,32,0
668,"A","participant15",0,32,0
668,"A","participant18",0,32,0
668,"A","participant20",0,32,0
668,"A","participant21",0,32,0
668,"A","participant23",0,32,0
668,"A","participant25",0,32,0
668,"A","participant27",0,32,0
668,"A","participant29",0,32,0
668,"A","participant30",0,32,0
668,"B","participant03",0,32,0
668,"B","participant04",0,32,0
668,"B","participant05",0,32,0
668,"B","participant07",0,32,0
668,"B","participant10",0,32,0
668,"B","participant11",0,32,0
668,"B","participant14",0,32,0
668,"B","participant16",0,32,0
668,"B","participant17",0,32,0
668,"B","participant19",0,32,0
668,"B","participant22",0,32,0
668,"B","participant24",0,32,0
668,"B","participant26",0,32,0
668,"B","participant28",0,32,0
668,"B","participant31",0,32,0
668,"B","participant32",0,32,0
669,"A","participant01",0,32,0
669,"A","participant03",0,32,0
669,"A","participant08",0,32,0
669,"A","participant09",0,32,0
669,"A","participant10",0,32,0
669,"A","participant11",0,32,0
669,"A","participant12",0,32,0
669,"A","participant13",0,32,0
669,"A","participant14",0,32,0
669,"A","participant20",0,32,0
669,"A","participant25",0,32,0
669,"A","participant26",0,32,0
669,"A","participant27",0,32,0
669,"A","participant29",0,32,0
669,"A","participant30",0,32,0
669,"A","participant31",0,32,0
669,"B","participant02",0,32,0
669,"B","participant04",0,32,0
669,"B","participant05",0,32,0
669,"B","participant06",0,32,0
669,"B","participant07",0,32,0
669,"B","participant15",0,32,0
669,"B","participant16",0,32,0
669,"B","participant17",0,32,0
669,"B","participant18",0,32,0
669,"B","participant19",0,32,0
669,"B","participant21",0,32,0
669,"B","participant22",0,32,0
669,"B","participant23",0,32,0
669,"B","participant24",0,32,0
669,"B","participant28",0,32,0
669,"B","participant32",0,32,0
670,"A","participant01",0,32,0
670,"A","participant04",0,32,0
670,"A","participant07",0,32,0
670,"A","participant09",0,32,0
670,"A","participant14",0,32,0
670,"A","participant16",0,32,0
670,"A","participant18",0,32,0
670,"A","participant19",0,32,0
670,"A","participant20",0,32,0
670,"A","participant21",0,32,0
670,"A","participant23",0,32,0
670,"A","participant24",0,32,0
670,"A","participant27",0,32,0
670,"A","participant28",0,32,0
670,"A","participant29",0,32,0
670,"A","participant31",0,32,0
670,"B","participant02",0,32,0
670,"B","participant03",0,32,0
670,"B","participant05",0,32,0
670,"B","participant06",0,32,0
670,"B","participant08",0,32,0
670,"B","participant10",0,32,0
670,"B","participant11",0,32,0
670,"B","participant12",0,32,0
670,"B","participant13",0,32,0
670,"B","participant15",0,32,0
670,"B","participant17",0,32,0
670,"B","participant22",0,32,0
670,"B","participant25",0,32,0
670,"B","participant26",0,32,0
670,"B","participant30",0,32,0
670,"B","participant32",0,32,0
671,"A","participant01",0,32,0
671,"A","participant03",0,32,0
671,"A","participant04",0,32,0
671,"A","participant05",0,32,0
671,"A","participant06",0,32,0
671,"A","participant10",0,32,0
671,"A","participant12",0,32,0
671,"A","participant13",0,32,0
671,"A","participant14",0,32,0
671,"A","participant16",0,32,0
671,"A","participant17",0,32,0
671,"A","participant20",0,32,0
671,"A","participant21",0,32,0
671,"A","participant24",0,32,0
671,"A","participant27",0,32,0
671,"A","participant32",0,32,0
671,"B","participant02",0,32,0
671,"B","participant07",0,32,0
671,"B","participant08",0,32,0
671,"B","participant09",0,32,0
671,"B","participant11",0,32,0
671,"B","participant15",0,32,0
671,"B","participant18",0,32,0
671,"B","participant19",0,32,0
671,"B","participant22",0,32,0
671,"B","participant23",0,32,0
671,"B","participant25",0,32,0
671,"B","participant26",0,32,0
671,"B","participant28",0,32,0
671,"B","participant29",0,32,0
671,"B","participant30",0,32,0
671,"B","participant31",0,32,0
672,"A","participant01",0,32,0
672,"A","participant02",0,32,0
672,"A","participant04",0,32,0
672,"A","participant05",0,32,0
672,"A","participant06",0,32,0
672,"A","participant08",0,32,0
672,"A","participant10",0,32,0
672,"A","participant11",0,32,0
672,"A","participant15",0,32,0
672,"A","participant17",0,32,0
672,"A","participant18",0,32,0
672,"A","participant19",0,32,0
672,"A","participant23",0,32,0
672,"A","participant28",0,32,0
672,"A","participant30",0,32,0
672,"A","participant32",0,32,0
672,"B","participant03",0,32,0
672,"B","participant07",0,32,0
672,"B","participant09",0,32,0
672,"B","participant12",0,32,0
672,"B","participant13",0,32,0
672,"B","participant14",0,32,0
672,"B","participant16",0,32,0
672,"B","participant20",0,32,0
672,"B","participant21",0,32,0
672,"B","participant22",0,32,0
672,"B","participant24",0,32,0
672,"B","participant25",0,32,0
672,"B","participant26",0,32,0
672,"B","participant27",0,32,0
672,"B","participant29",0,32,0
672,"B","participant31",0,32,0
673,"A","participant02",0,32,0
673,"A","participant03",0,32,0
673,"A","participant07",0,32,0
673,"A","participant08",0,32,0
673,"A","participant09",0,32,0
673,"A","participant10",0,32,0
673,"A","participant13",0,32,0
673,"A","participant14",0,32,0
673,"A","participant15",0,32,0
673,"A","participant16",0,32,0
673,"A","participant19",0,32,0
673,"A","participant21",0,32,0
673,"A","participant24",0,32,0
673,"A","participant26",0,32,0
673,"A","participant28",0,32,0
673,"A","participant32",0,32,0
673,"B","participant01",0,32,0
673,"B","participant04",0,32,0
673,"B","participant05",0,32,0
673,"B","participant06",0,32,0
673,"B","participant11",0,32,0
673,"B","participant12",0,32,0
673,"B","participant17",0,32,0
673,"B","participant18",0,32,0
673,"B","participant20",0,32,0
673,"B","participant22",0,32,0
673,"B","participant23",0,32,0
673,"B","participant25",0,32,0
673,"B","participant27",0,32,0
673,"B","participant29",0,32,0
673,"B","participant30",0,32,0
673,"B","participant31",0,32,0
674,"A","participant01",0,32,0
674,"A","participant04",0,32,0
674,"A","participant05",0,32,0
674,"A","participant07",0,32,0
674,"A","participant08",0,32,0
674,"A","participant09",0,32,0
674,"A","participant10",0,32,0
674,"A","participant11",0,32,0
674,"A","participant12",0,32,0
674,"A","participant13",0,32,0
674,"A","participant14",0,32,0
674,"A","participant15",0,32,0
674,"A","participant20",0,32,0
674,"A","participant22",0,32,0
674,"A","participant26",0,32,0
674,"A","participant32",0,32,0
674,"B","participant02",0,32,0
674,"B","participant03",0,32,0
674,"B","participant06",0,32,0
674,"B","participant16",0,32,0
674,"B","participant17",0,32,0
674,"B","participant18",0,32,0
674,"B","participant19",0,32,0
674,"B","participant21",0,32,0
674,"B","participant23",0,32,0
674,"B","participant24",0,32,0
674,"B","participant25",0,32,0
674,"B","participant27",0,32,0
674,"B","participant28",0,32,0
674,"B","participant29",0,32,0
674,"B","participant30",0,32,0
674,"B","participant31",0,32,0
675,"A","participant01",0,32,0
675,"A","participant02",0,32,0
675,"A","participant07",0,32,0
675,"A","participant08",0,32,0
675,"A","participant10",0,32,0
675,"A","participant13",0,32,0
675,"A","participant14",0,32,0
675,"A","participant15",0,32,0
675,"A","participant17",0,32,0
675,"A","participant19",0,32,0
675,"A","participant20",0,32,0
675,"A","participant21",0,32,0
675,"A","participant22",0,32,0
675,"A","participant26",0,32,0
675,"A","participant27",0,32,0
675,"A","participant29",0,32,0
675,"B","participant03",0,32,0
675,"B","participant04",0,32,0
675,"B","participant05",0,32,0
675,"B","participant06",0,32,0
675,"B","participant09",0,32,0
675,"B","participant11",0,32,0
675,"B","participant12",0,32,0
675,"B","participant16",0,32,0
675,"B","participant18",0,32,0
675,"B","participant23",0,32,0
675,"B","participant24",0,32,0
675,"B","participant25",0,32,0
675,"B","participant28",0,32,0
675,"B","participant30",0,32,0
675,"B","participant31",0,32,0
675,"B","participant32",0,32,0
676,"A","participant03",0,32,0
676,"A","participant04",0,32,0
676,"A","participant06",0,32,0
676,"A","participant09",0,32,0
676,"A","participant10",0,32,0
676,"A","participant12",0,32,0
676,"A","participant13",0,32,0
676,"A","participant15",0,32,0
676,"A","participant16",0,32,0
676,"A","participant18",0,32,0
676,"A","participant25",0,32,0
676,"A","participant26",0,32,0
676,"A","participant28",0,32,0
676,"A","participant29",0,32,0
676,"A","participant30",0,32,0
676,"A","participant31",0,32,0
676,"B","participant01",0,32,0
676,"B","participant02",0,32,0
676,"B","participant05",0,32,0
676,"B","participant07",0,32,0
676,"B","participant08",0,32,0
676,"B","participant11",0,32,0
676,"B","participant14",0,32,0
676,"B","participant17",0,32,0
676,"B","participant19",0,32,0
676,"B","participant20",0,32,0
676,"B","participant21",0,32,0
676,"B","participant22",0,32,0
676,"B","participant23",0,32,0
676,"B","participant24",0,32,0
676,"B","participant27",0,32,0
676,"B","participant32",0,32,0
677,"A","participant04",0,32,0
677,"A","participant09",0,32,0
677,"A","participant10",0,32,0
677,"A","participant11",0,32,0
677,"A","participant12",0,32,0
677,"A","participant13",0,32,0
677,"A","participant16",0,32,0
677,"A","participant18",0,32,0
677,"A","participant19",0,32,0
677,"A","participant20",0,32,0
677,"A","participant22",0,32,0
677,"A","participant23",0,32,0
677,"A","participant28",0,32,0
677,"A","participant30",0,32,0
677,"A","participant31",0,32,0
677,"A","participant32",0,32,0
677,"B","participant01",0,32,0
677,"B","participant02",0,32,0
677,"B","participant03",0,32,0
677,"B","participant05",0,32,0
677,"B","participant06",0,32,0
677,"B","participant07",0,32,0
677,"B","participant08",0,32,0
677,"B","participant14",0,32,0
677,"B","participant15",0,32,0
677,"B","participant17",0,32,0
677,"B","participant21",0,32,0
677,"B","participant24",0,32,0
677,"B","participant25",0,32,0
677,"B","participant26",0,32,0
677,"B","participant27",0,32,0
677,"B","participant29",0,32,0
678,"A","participant01",0,32,0
678,"A","participant05",0,32,0
678,"A","participant07",0,32,0
678,"A","participant08",0,32,0
678,"A","participant10",0,32,0
678,"A","participant13",0,32,0
678,"A","participant14",0,32,0
678,"A","participant16",0,32,0
678,"A","participant18",0,32,0
678,"A","participant19",0,32,0
678,"A","participant21",0,32,0
678,"A","participant25",0,32,0
678,"A","participant27",0,32,0
678,"A","participant28",0,32,0
678,"A","participant30",0,32,0
678,"A","participant31",0,32,0
678,"B","participant02",0,32,0
678,"B","participant03",0,32,0
678,"B","participant04",0,32,0
678,"B","participant06",0,32,0
678,"B","participant09",0,32,0
678,"B","participant11",0,32,0
678,"B","participant12",0,32,0
678,"B","participant15",0,32,0
678,"B","participant17",0,32,0
678,"B","participant20",0,32,0
678,"B","participant22",0,32,0
678,"B","participant23",0,32,0
678,"B","participant24",0,32,0
678,"B","participant26",0,32,0
678,"B","participant29",0,32,0
678,"B","participant32",0,32,0
679,"A","participant01",0,32,0
679,"A","participant02",0,32,0
679,"A","participant03",0,32,0
679,"A","participant08",0,32,0
679,"A","participant10",0,32,0
679,"A","participant12",0,32,0
679,"A","participant14",0,32,0
679,"A","participant17",0,32,0
679,"A","participant18",0,32,0
679,"A","participant19",0,32,0
679,"A","participant24",0,32,0
679,"A","participant27",0,32,0
679,"A","participant28",0,32,0
679,"A","participant29",0,32,0
679,"A","participant31",0,32,0
679,"A","participant32",0,32,0
679,"B","participant04",0,32,0
679,"B","participant05",0,32,0
679,"B","participant06",0,32,0
679,"B","participant07",0,32,0
679,"B","participant09",0,32,0
679,"B","participant11",0,32,0
679,"B","participant13",0,32,0
679,"B","participant15",0,32,0
679,"B","participant16",0,32,0
679,"B","participant20",0,32,0
679,"B","participant21",0,32,0
679,"B","participant22",0,32,0
679,"B","participant23",0,32,0
679,"B","participant25",0,32,0
679,"B","participant26",0,32,0
679,"B","participant30",0,32,0
680,"A","participant01",0,32,0
680,"A","participant03",0,32,0
680,"A","participant04",0,32,0
680,"A","participant05",0,32,0
680,"A","participant11",0,32,0
680,"A","participant12",0,32,0
680,"A","participant13",0,32,0
680,"A","participant14",0,32,0
680,"A","participant16",0,32,0
680,"A","participant18",0,32,0
680,"A","participant21",0,32,0
680,"A","participant23",0,32,0
680,"A","participant27",0,32,0
680,"A","participant28",0,32,0
680,"A","participant31",0,32,0
680,"A","participant32",0,32,0
680,"B","participant02",0,32,0
680,"B","participant06",0,32,0
680,"B","participant07",0,32,0
680,"B","participant08",0,32,0
680,"B","participant09",0,32,0
680,"B","participant10",0,32,0
680,"B","participant15",0,32,0
680,"B","participant17",0,32,0
680,"B","participant19",0,32,0
680,"B","participant20",0,32,0
680,"B","participant22",0,32,0
680,"B","participant24",0,32,0
680,"B","participant25",0,32,0
680,"B","participant26",0,32,0
680,"B","participant29",0,32,0
680,"B","participant30",0,32,0
1361,"A","participant02",1,31,0.032258064516129
1361,"A","participant05",1,31,0.032258064516129
1361,"A","participant07",1,31,0.032258064516129
1361,"A","participant08",1,31,0.032258064516129
1361,"A","participant09",1,31,0.032258064516129
1361,"A","participant10",1,31,0.032258064516129
1361,"A","participant11",1,31,0.032258064516129
1361,"A","participant17",1,31,0.032258064516129
1361,"A","participant19",1,31,0.032258064516129
1361,"A","participant20",1,31,0.032258064516129
1361,"A","participant25",1,31,0.032258064516129
1361,"A","participant27",1,31,0.032258064516129
1361,"A","participant28",1,31,0.032258064516129
1361,"A","participant29",1,31,0.032258064516129
1361,"A","participant31",1,31,0.032258064516129
1361,"A","participant32",1,31,0.032258064516129
1361,"B","participant01",1,31,0.032258064516129
1361,"B","participant03",1,31,0.032258064516129
1361,"B","participant04",1,31,0.032258064516129
1361,"B","participant06",1,31,0.032258064516129
1361,"B","participant12",1,31,0.032258064516129
1361,"B","participant13",1,31,0.032258064516129
1361,"B","participant14",1,31,0.032258064516129
1361,"B","participant15",1,31,0.032258064516129
1361,"B","participant16",1,31,0.032258064516129
1361,"B","participant18",1,31,0.032258064516129
1361,"B","participant22",1,31,0.032258064516129
1361,"B","participant23",1,31,0.032258064516129
1361,"B","participant24",1,31,0.032258064516129
1361,"B","participant26",1,31,0.032258064516129
1361,"B","participant30",1,31,0.032258064516129
1361,"B","participant32",1,31,0.032258064516129
1362,"A","participant02",1,31,0.032258064516129
1362,"A","participant04",1,31,0.032258064516129
1362,"A","participant05",1,31,0.032258064516129
1362,"A","participant06",1,31,0.032258064516129
1362,"A","participant07",1,31,0.032258064516129
1362,"A","participant10",1,31,0.032258064516129
1362,"A","participant11",1,31,0.032258064516129
1362,"A","participant13",1,31,0.032258064516129
1362,"A","participant14",1,31,0.032258064516129
1362,"A","participant16",1,31,0.032258064516129
1362,"A","participant17",1,31,0.032258064516129
1362,"A","participant19",1,31,0.032258064516129
1362,"A","participant21",1,31,0.032258064516129
1362,"A","participant24",1,31,0.032258064516129
1362,"A","participant31",1,31,0.032258064516129
1362,"A","participant32",1,31,0.032258064516129
1362,"B","participant01",1,31,0.032258064516129
1362,"B","participant03",1,31,0.032258064516129
1362,"B","participant08",1,31,0.032258064516129
1362,"B","participant09",1,31,0.032258064516129
1362,"B","participant12",1,31,0.032258064516129
1362,"B","participant18",1,31,0.032258064516129
1362,"B","participant19",1,31,0.032258064516129
1362,"B","participant20",1,31,0.032258064516129
1362,"B","participant22",1,31,0.032258064516129
1362,"B","participant23",1,31,0.032258064516129
1362,"B","participant25",1,31,0.032258064516129
1362,"B","participant26",1,31,0.032258064516129
1362,"B","participant27",1,31,0.032258064516129
1362,"B","participant28",1,31,0.032258064516129
1362,"B","participant29",1,31,0.032258064516129
1362,"B","participant30",1,31,0.032258064516129
1363,"A","participant01",1,31,0.032258064516129
1363,"A","participant02",1,31,0.032258064516129
1363,"A","participant06",1,31,0.032258064516129
1363,"A","participant07",1,31,0.032258064516129
1363,"A","participant10",1,31,0.032258064516129
1363,"A","participant12",1,31,0.032258064516129
1363,"A","participant14",1,31,0.032258064516129
1363,"A","participant20",1,31,0.032258064516129
1363,"A","participant21",1,31,0.032258064516129
1363,"A","participant23",1,31,0.032258064516129
1363,"A","participant25",1,31,0.032258064516129
1363,"A","participant26",1,31,0.032258064516129
1363,"A","participant29",1,31,0.032258064516129
1363,"A","participant30",1,31,0.032258064516129
1363,"A","participant31",1,31,0.032258064516129
